instances,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_Usefulness,algo_bagging,algo_gradient_boosting,algo_random_forest,algo_svc_linear
172,1.0,0.006,0.996268656716418,0.8726012853234404,1.0,0.5620408004240376,1.0,0.11326487691184468,0.31983606028373607,0.24068149015586496,0.3897379596754772
173,1.0,0.0,0.992,0.8049966291094934,0.0,0.4523793754946486,0.998,0.06308830151205108,0.09693347877375526,0.10593177720936293,0.5553950295070735
174,1.0,0.0,0.984,0.8296488524566852,0.0,0.4006402284460616,0.996,0.2483479566366884,0.1885118870688904,0.09280731502280863,0.28578238569476927
175,1.0,0.0,0.95,0.8174225919095357,0.0,0.39822844782466316,0.97,0.10976312773044376,0.11832655993693547,0.09280731502280863,0.07682465566667857
176,1.0,0.0,0.9850746268656716,0.7548552457097261,0.0,0.46722696653734197,0.9925373134328358,0.12402321264540647,0.04954260117320975,0.12418618288644244,0.12442825303941325
177,1.0,0.0037313432835820895,0.996,0.9114402312021352,0.5,0.4388069205559074,0.996,0.1459345545727458,0.4113814142729684,0.22930895883858363,0.3496275183574519
178,0.875,0.0,0.996268656716418,0.8199046471149343,1.0,0.5634296664215619,1.0,0.9197360175457729,0.33352458604690693,0.4391536281933981,0.1197477705723413
179,1.0,0.011194029850746268,0.996,0.8880274398377052,0.0,0.47381037056584807,1.0,1.5400356130987791,1.4311410090498402,1.1345898542155517,1.9177534742703366
180,1.0,0.004,0.996268656716418,0.8969526477095943,1.0,0.6392679206981965,0.996268656716418,0.27886851783984673,0.19433716236093906,0.45737535619713177,0.23650252475077632
181,0.875,0.0,0.996,0.9023508144846258,0.5,0.4757292885878933,0.996,0.06630274611132862,0.036286892759658004,0.051727031224397604,0.06284854608830776
182,1.0,0.0,0.996,0.8835931655888445,0.5,0.4882653602997038,0.988,0.5630595088005743,0.9655291504815166,0.688146690880536,0.4419086358825596
183,1.0,0.0,0.842,0.7335023641635103,0.0,0.2763069804625855,0.996,0.08858248339877665,0.032334451601441244,0.05079044730556138,0.010114626389286367
184,1.0,0.0,0.99,0.874816164169369,0.0,0.4196355256037103,0.982,0.10639465427840167,0.12766554745538702,0.06293487869722685,0.05752448190152536
185,1.0,0.0,0.996,0.897515147012659,0.5,0.47855035089759124,0.996,0.7522685428317112,0.5083450813508106,0.713560503046132,0.6224525055152108
186,1.0,0.0,0.9776119402985075,0.7265024237388651,0.0,0.3873417275588724,0.996268656716418,0.2765590172420514,0.28390380912603475,0.14228980492437707,0.05037270655110356
187,1.0,0.0,0.9850746268656716,0.7560849540483251,0.0,0.4366623801638977,0.9813432835820896,0.25597859610789425,0.03956683353576152,0.13295017048397853,0.1919898405642121
188,1.0,0.0,0.9888059701492538,0.7835232068957669,0.0,0.39843122416160304,0.996268656716418,0.22753455374723086,0.5303484193890403,0.4391536281933981,0.5130303595263003
189,1.0,0.002,0.996268656716418,0.8266515603987131,1.0,0.5410147680480176,1.0,0.3214400028692458,0.8251900123873417,0.3135680412007724,0.9286467223727171
190,1.0,0.004,0.996268656716418,0.895156790813315,1.0,0.6509461059732085,1.0,1.2283182815856408,0.42448171061391743,0.9866700046058244,0.7683230747961624
191,1.0,0.0,0.974,0.8794256451333766,0.0,0.3561137843980883,0.964,0.07479623962341393,0.2244267004528207,0.06503065025604365,0.2081969951422348
192,1.0,0.007462686567164179,0.998,0.8538435826099654,0.75,0.5063205259600576,0.996,1.6982860466572263,2.1291210845962203,1.5958039025254607,0.9748618392614525
193,1.0,0.002,0.996268656716418,0.9398040244501584,0.5,0.6929796205945185,0.9925373134328358,0.13470528623443864,0.14090886213549617,0.11596696840929817,0.22402634927552428
194,1.0,0.0,0.9925373134328358,0.7749653519769355,0.5,0.4733672840475921,0.996268656716418,0.49744724342799723,0.16201482367231598,0.12849817562165364,0.011520903666567826
195,1.0,0.0,0.994,0.8411054430422709,0.0,0.4638502378356083,0.998,0.057920341846505956,0.042857081773338156,0.09224208152393239,0.29114872606455955
196,1.0,0.004,0.996268656716418,0.833800822883497,1.0,0.5151635003727996,0.9925373134328358,0.32204793024816425,0.3772668424002423,0.794376638515573,0.33175245719764274
197,1.0,0.0,0.9359999999999999,0.86292707913102,0.0,0.287855785776845,0.9339999999999999,0.06844510280857062,0.045351492249202346,0.034845608118057175,0.06705509018681566
198,1.0,0.076,0.996268656716418,0.8998250018629167,1.0,0.6718724124948113,1.0,2.7157506357280456,2.8885741853271507,3.2284468384394884,1.949998275898726
199,1.0,0.002,0.9925373134328358,0.8217091363125495,0.0,0.4281902237884968,0.996268656716418,1.2443261105772208,0.7800440696095671,1.290309041719158,0.7216762604345959
200,1.0,0.01,0.996268656716418,0.892713096602565,1.0,0.6234976621589827,0.996268656716418,1.772691476645218,1.916075443249744,1.7023758788037555,0.7448525711957817
201,1.0,0.0,0.97,0.8103906883070379,0.0,0.45353384993694024,0.994,0.4965613692515729,0.4633550360598576,0.3567156737711875,0.3320722149248977
202,1.0,0.007462686567164179,0.998,0.904186997410434,0.5,0.523392295874184,1.0,0.7844826790911749,0.5864506246606827,1.1133730716591255,0.8465153970818726
203,1.0,0.0037313432835820895,0.996,0.8481747013925033,0.5,0.4733564896322253,0.986,0.46300766566880847,0.45201673553215826,0.286960594425758,0.2691793098364301
204,1.0,0.0,0.9,0.8285367065231817,0.0,0.29503537082402875,0.924,0.06844510280857062,0.042479305097069514,0.033159542823937106,0.0530982510019097
205,1.0,0.0,0.994,0.8161145467203256,0.0,0.47329544882476715,0.996,0.8239605263620711,1.106738804471743,0.8215595567540156,0.8907932037776775
206,1.0,0.0,0.986,0.8458773986954699,0.0,0.4131884425677983,0.99,0.057920341846505956,0.17488513864167182,0.10593177720936293,0.28610051130463693
207,1.0,0.0,0.9738805970149254,0.7595192967477067,0.0,0.37448723424725017,0.9813432835820896,0.10642533859793374,0.17471161018420855,0.06110731574794502,0.012244913535007321
208,1.0,0.0,0.9888059701492538,0.8271296182030609,0.0,0.4751170679528949,1.0,0.16881322570693524,0.08376775881024184,0.14516610150190984,0.16960046706076265
209,1.0,0.0,0.956,0.8734917358462473,0.0,0.39881624019076356,0.914,0.08019828284453916,0.04366842233236418,0.051727031224397604,0.1265285124142825
210,1.0,0.002,0.9850746268656716,0.797399393651359,0.3333333333333333,0.46405561308948184,0.9850746268656716,0.08158674132921724,0.08862262641164112,0.14228980492437707,0.12105715643677946
211,1.0,0.0,0.908,0.8486690217145618,0.0,0.37617295380148563,0.896,0.04878978848761944,0.04413502125238692,0.044069098784245184,0.1352354958062213
212,1.0,0.011194029850746268,0.998,0.9281933189704944,1.0,0.6771729995551699,1.0,1.9190945720744714,0.9945214754918875,2.1474239465798832,0.8788219685195596
213,1.0,0.007462686567164179,0.998,0.8206052088207699,1.0,0.5715128918042394,1.0,1.129911170869114,1.313745182666368,1.8720852265894241,2.7349814718248306
214,1.0,0.002,0.9888059701492538,0.8383864119557848,0.0,0.49145143768827526,0.996268656716418,0.4320559576984392,0.8782143736059908,0.5177675319240859,0.4868428201998024
215,1.0,0.008,0.996268656716418,0.8683211685186758,0.6666666666666666,0.5600408551229868,0.9925373134328358,0.3470826949256637,0.4698965677866137,0.3748752244126976,0.73843230377429
216,1.0,0.0,0.9925373134328358,0.7786005325813188,0.0,0.4922968214305188,0.9888059701492538,0.4320559576984392,0.21502709853155416,0.2193206364437006,0.07965460070019204
217,1.0,0.004,0.9925373134328358,0.8293258972828945,0.5,0.4548408273987884,0.996268656716418,1.6984458193636878,1.2172879238161192,2.377405378680209,0.8586212627780541
218,1.0,0.0037313432835820895,0.998,0.8638782107085827,0.3333333333333333,0.5493361065780218,0.994,2.3057923700466625,1.6561933144225436,1.8339827135915472,0.651935252289202
219,1.0,0.004,0.996268656716418,0.8061732149124321,1.0,0.5196280343940465,1.0,1.9966770782478078,1.2134770684199785,1.9772124257591737,1.0895581589054824
220,1.0,0.0,0.9813432835820896,0.875939338900155,0.0,0.37982907352681383,0.996268656716418,0.9197360175457729,0.4882592432846817,0.9831084485333886,0.7103108052522056
221,1.0,0.0,0.996268656716418,0.7855935072198226,1.0,0.5148700007188647,1.0,0.16881322570693524,0.16447548833116965,0.47618822024862534,0.12008366586009095
222,1.0,0.0,0.9850746268656716,0.7727572199097745,0.0,0.3871767586181659,0.996268656716418,0.14624198940184785,0.1409080813846673,0.14228980492437707,0.32769695728512105
223,1.0,0.007462686567164179,0.998,0.9545811995532484,0.5,0.6850474627485532,0.998,0.17175355442901796,0.4407014802320095,0.26932116645532184,1.1664324555198746
224,1.0,0.0037313432835820895,0.996,0.8281738552859907,0.0,0.4942000521758091,0.998,1.0007001692094406,1.799635521255453,1.349544234326444,1.9649318296421538
225,1.0,0.0,0.988,0.8975467925533961,0.0,0.36022277473823416,0.922,0.05316454973717523,0.0822650903615173,0.05451617422311729,0.16183754627536612
226,1.0,0.0,0.992,0.8897209848588651,0.5,0.3963235212078735,0.954,0.17394413040774295,0.06595916548930275,0.07285122644478154,0.07692967774583584
227,1.0,0.0037313432835820895,0.996,0.9408779047260565,0.3333333333333333,0.38157333210679856,0.984,0.22747270106261464,0.30425204179521836,0.23642583600472658,0.1413066073661505
228,1.0,0.0,0.996268656716418,0.778077771346248,1.0,0.5239600210238236,0.996268656716418,0.19041475116644235,0.2512181085387097,0.34174031319283166,0.17497984211915218
229,1.0,0.0037313432835820895,0.998,0.7858993914469458,1.0,0.620386936461053,1.0,2.204813768350272,2.1747982421150156,2.4510100822076026,5.342134544685682
230,1.0,0.0,0.998,0.8546969432913096,1.0,0.5051684365147344,0.996,0.8425515122280295,0.43270262155724676,0.5279725720920511,0.4578211803226382
231,1.0,0.0,0.9888059701492538,0.8434161109389389,0.0,0.43859864328611387,0.996268656716418,1.3155368035270871,0.5616429176189398,1.080466143059578,0.2560662402821046
232,1.0,0.0,0.996268656716418,0.7555750208249525,1.0,0.5157465678468742,1.0,0.6094601487498895,0.7921788561326966,0.4890313191176749,0.34554829064987796
233,1.0,0.0,0.896,0.8143332622410078,0.0,0.34666970413631015,0.95,0.07293217003609957,0.026462316379100178,0.03661584575584242,0.04369452680433738
234,1.0,0.007462686567164179,0.994,0.9029448111278996,0.3333333333333333,0.38613730562271276,0.994,1.1749011364838782,1.017103008657275,0.7396101468516681,0.5671639690708851
235,1.0,0.0,0.978,0.8730807693958588,0.0,0.4309294828109881,0.938,0.06844510280857062,0.05640095810872609,0.051727031224397604,0.056579034549603155
236,1.0,0.0,0.9813432835820896,0.8066878405701381,0.0,0.3271821615610534,0.9888059701492538,0.08158674132921724,0.10472137894311175,0.112052301273941,0.09782328926738895
237,1.0,0.0,0.996268656716418,0.8365096176608987,0.3333333333333333,0.5184432033380062,0.9776119402985075,0.07295355337696502,0.05393858686165505,0.04331481131810656,0.0379613192751518
238,1.0,0.0,0.9888059701492538,0.8089827287134943,0.0,0.44572828004043974,0.9925373134328358,0.2869712799309943,0.09906202328523352,0.3566058345889174,0.10573546233265585
239,1.0,0.0,0.9626865671641791,0.7063805841781261,0.0,0.42645798161245907,0.996268656716418,0.10315409918732044,0.050257344746221184,0.07074575577257901,0.11718866267428052
240,1.0,0.0,0.984,0.8509082378817371,0.0,0.3510240315561196,0.978,0.08815694026380548,0.09179126731914349,0.04247290660450363,0.05512104697337381
241,1.0,0.0,0.904,0.8533273163399638,0.0,0.2855742789674355,0.898,0.044767004887317594,0.03018598887287641,0.044069098784245184,0.14313733338008705
242,1.0,0.0,0.96,0.8173725528587297,0.0,0.3513622035995193,0.982,0.09097393293367818,0.04075896882331457,0.09280731502280863,0.18106582130013998
243,1.0,0.014,0.996268656716418,0.9236923056109506,1.0,0.6277718987371468,1.0,2.352648337460452,2.714882450417867,2.5156213961418676,1.121009694144017
244,1.0,0.002,0.996268656716418,0.8237758584956283,1.0,0.6019467257436656,1.0,1.1301169522497747,0.7747397467261847,1.3271236895282206,0.42365131292827185
245,1.0,0.011194029850746268,0.992,0.836098105007886,0.5,0.4390100987250215,0.994,2.2635378657946825,2.0420781847871314,2.045356952705467,1.0818108063423706
246,1.0,0.0,0.9776119402985075,0.7407596343761845,0.0,0.42637611063600267,0.9925373134328358,0.21882090366545368,0.18955488104296545,0.24966209182231014,0.06335113039326923
247,1.0,0.018656716417910446,0.998,0.9596279330441838,0.5,0.6189727609980575,0.998,1.7708141738384768,1.2802784065140256,2.1474239465798832,1.165580162308426
248,1.0,0.0,0.998,0.8161051561398953,1.0,0.5376952600486598,1.0,1.2441097319100944,2.696153545173935,1.1345898542155517,2.4695306105752777
249,1.0,0.0,0.998,0.8297205806310277,1.0,0.5415433579221476,1.0,1.7708141738384768,1.7779859950595152,1.3442973919682621,0.7950169614251509
250,1.0,0.0,0.976,0.8624093386762828,0.0,0.3302204872550477,0.958,0.06308830151205108,0.05659044547408964,0.09549726114563181,0.18397870781062325
251,1.0,0.0,0.998,0.9242690278430542,1.0,0.5779758457406539,1.0,0.4008173623114704,0.5975037629047957,0.5075871271014691,0.6687422718299163
252,1.0,0.0,0.992,0.8868280797211647,0.0,0.4240741765334928,0.986,0.19614018610860653,0.3274823769999429,0.282426508173478,0.25638018719388944
253,1.0,0.0,0.886,0.8289237385570295,0.0,0.3029856275573042,0.9299999999999999,0.044767004887317594,0.036606765795155094,0.044069098784245184,0.08894389088022091
254,1.0,0.0,0.986,0.8762823369618666,0.0,0.4384581050470221,0.97,0.04878978848761944,0.043310194366390796,0.0606078781808985,0.17899841074342532
255,1.0,0.0,0.9925373134328358,0.7416692320329117,0.0,0.4985113771709708,1.0,1.2283182815856408,1.1504573834343825,1.4713647359565447,0.5989699277582141
256,1.0,0.022,0.996268656716418,0.9299858827014427,0.5,0.5851396736571524,1.0,1.5662010474427637,1.3679032648921907,1.9753506681717323,1.3515062398898836
257,1.0,0.0037313432835820895,0.996,0.8125378692846996,0.5,0.43898590286329886,0.996,1.047462195434582,0.9412866328575367,0.6874256108498472,0.4658857861240006
258,1.0,0.0,0.986,0.8966693840279362,0.0,0.3984619426554925,0.9299999999999999,0.13631441772970493,0.27359944225538363,0.12365433286510874,0.15108251408636422
259,1.0,0.0037313432835820895,0.994,0.7461952334681641,0.0,0.4853660587764822,0.998,0.9366999982061965,0.7824669783463125,0.5381589060487838,1.1461789738467278
260,1.0,0.0,0.9776119402985075,0.753105507164673,0.0,0.3842022926024664,0.9925373134328358,0.3470826949256637,0.07733974659153965,0.12418618288644244,0.07953671925475285
261,1.0,0.014925373134328358,0.998,0.8781795984548124,1.0,0.6157761291769277,1.0,1.5659605624440982,1.5033308884016217,1.914934792516628,2.018705784434798
262,1.0,0.004,0.9813432835820896,0.8326445972512736,0.0,0.4308216424969865,0.9850746268656716,0.20213223509251768,0.17943721616432173,0.3273981360937167,0.3895232549012633
263,1.0,0.0,0.982,0.8326135538824759,0.0,0.3789940901778581,0.986,0.12048355903255804,0.13260676263934423,0.1179160072969439,0.2331221222088507
264,1.0,0.0037313432835820895,0.998,0.9166977560716504,0.3333333333333333,0.593936434112174,0.996,0.6084285499638501,0.2001633970919259,0.8844770243997412,0.8487142749466101
265,1.0,0.0,0.9888059701492538,0.9039437916945694,0.0,0.47469952381766345,0.996268656716418,0.49567513858363044,0.7925362305729348,0.5156172253983934,0.9621050745726435
266,1.0,0.014925373134328358,0.998,0.8361810404162926,1.0,0.5192411335857837,1.0,0.2183767652468096,0.4212056983053172,0.15940936649309054,0.6247470270861861
267,1.0,0.002,0.9813432835820896,0.8469264974958717,0.3333333333333333,0.41690781978175884,0.9850746268656716,0.09390402667337523,0.08881626059806254,0.1092409155606797,0.3255043195893327
268,1.0,0.007462686567164179,0.996,0.7751411560209779,0.0,0.43502450282401606,1.0,0.6687142416695115,0.6373559008637542,0.7396101468516681,1.2998792311427732
269,0.875,0.0,0.962,0.8564666849399609,0.0,0.2691613963469289,0.97,0.06422531415561837,0.030928298026810276,0.04462206102583867,0.05257249316311166
270,1.0,0.0,0.9925373134328358,0.8764722128044726,0.3333333333333333,0.4899248342807311,0.9850746268656716,1.2678453863217243,0.6955712258567969,0.8328433978198957,0.7036407514803483
271,1.0,0.0,0.9738805970149254,0.7743628022465181,0.0,0.34349704384097013,0.996268656716418,0.7857129855384515,1.564525017300749,0.7361041625396341,0.18056297279496253
272,1.0,0.0,0.938,0.8373377727926545,0.0,0.32362789783843005,0.946,0.06870174196535322,0.05759171691148152,0.06503065025604365,0.16115999940441034
273,1.0,0.0,0.99,0.878466802768098,0.0,0.4122279457638479,0.996,0.10639465427840167,0.09463025571521175,0.08028199106524911,0.21780290953698156
274,1.0,0.0,0.97,0.8055344443766385,0.0,0.3978678456525927,0.992,0.06870174196535322,0.06793798980854605,0.13462591063183502,0.09236807967498814
275,1.0,0.0,0.998,0.8880040525590093,1.0,0.541347288515416,0.998,0.6925818641333351,2.0810128782727033,1.398522429558466,1.4009605051111862
276,1.0,0.0,0.996,0.8472891851613423,0.5,0.48323836736500136,0.996,0.20169885475490007,0.14305011910961707,0.24463628378384977,0.5035247588051348
277,1.0,0.006,0.996268656716418,0.9293120125262366,1.0,0.660988249826924,0.996268656716418,1.3560293049991596,1.531709863394817,2.071813276332592,1.022165137606492
278,1.0,0.0,0.986,0.8788178056611462,0.0,0.37745430225886434,0.9319999999999999,0.04878978848761944,0.09588537878099009,0.04104275716091374,0.16478250924401067
279,1.0,0.0,0.994,0.8560916512225824,0.0,0.38802611982541646,0.998,0.2020766108497237,0.419505578888529,0.23642583600472658,0.6190852322379667
280,1.0,0.0,0.99,0.8006772776522569,0.0,0.34003280596799235,0.992,0.08815694026380548,0.02955445540185075,0.046877436714435936,0.22243674108809006
281,1.0,0.002,0.996268656716418,0.8857631825866499,1.0,0.5896101761009996,0.9925373134328358,0.1541134239120202,0.357017465061623,0.3135680412007724,0.5847681224981403
282,1.0,0.014925373134328358,0.998,0.9128124251428986,1.0,0.6476996300220352,0.998,1.1749011364838782,0.6199238604516352,0.8215595567540156,1.3747308897273602
283,1.0,0.0,0.996,0.8053690761147675,0.0,0.4679479858512361,0.998,1.1652847160280833,0.670553068575122,1.1878674245683654,0.7313944003495667
284,1.0,0.0,0.996268656716418,0.9213101778805045,0.3333333333333333,0.5113193630124173,0.9850746268656716,0.3470826949256637,0.3057332430943694,0.6630190261725465,0.30326359663322366
285,1.0,0.004,0.996268656716418,0.9146601339562589,1.0,0.6074021803820981,0.996268656716418,1.7001344125140756,1.1506407005062342,2.297458371403325,1.483144024606736
286,1.0,0.014925373134328358,0.998,0.8720201505305067,0.3333333333333333,0.5601109608109424,0.994,0.37302020547962483,0.46508091974792815,0.6347211752669943,0.8283264772081868
287,1.0,0.0,0.996,0.8121694657845591,0.0,0.48479818096878,1.0,2.412066636189104,2.4940237915526966,2.268322876044109,2.1423026471478166
288,1.0,0.008,0.996268656716418,0.9018081900343569,0.5,0.5336582573338804,0.9925373134328358,1.0489311458236605,1.062630986360178,1.5563691510234552,0.6475304481654729
289,1.0,0.0,0.968,0.8481856207227534,0.0,0.33182188234299337,0.944,0.06422531415561837,0.029459525882063773,0.034845608118057175,0.07808664540947442
290,1.0,0.0,0.996,0.8654541359529293,0.0,0.4181281329822961,0.988,0.2412085919681492,0.20897706295053564,0.14247999850482965,0.48675553057972515
291,1.0,0.0,0.998,0.898904096181268,1.0,0.53294600902696,0.988,0.25567282699384947,0.04589889633523091,0.12965423158199915,0.08017400473269211
292,1.0,0.004,0.996268656716418,0.9081820468817835,1.0,0.5794674559375614,1.0,2.3078290384857696,1.5950873703294306,2.040128982394386,1.0170006803324418
293,1.0,0.002,0.9925373134328358,0.821477542468446,0.0,0.4865483716442274,0.9925373134328358,0.25597859610789425,0.2284051296199289,0.23405535221156787,0.3572115467149511
294,1.0,0.006,0.996268656716418,0.8749533860925822,1.0,0.5577339874747342,0.996268656716418,0.9197360175457729,1.094208273340681,1.1829554689719983,0.46620089411757887
295,1.0,0.0,0.994,0.8092369525901913,0.0,0.4400364317003159,1.0,0.7844826790911749,1.0653873164505159,0.5690458745419288,0.7503612756766113
296,1.0,0.0,0.998,0.8678899117650565,1.0,0.5722588047618744,1.0,2.1756095168685023,0.8455164729111226,1.4252283007685904,1.785683520425515
297,1.0,0.004,0.996268656716418,0.8352088103385987,1.0,0.5121042880410915,1.0,1.4221415761355793,2.0941345865775203,0.8144560436168665,1.195924063262799
298,1.0,0.0037313432835820895,0.984,0.8220571308233522,0.25,0.36117059239635074,0.986,0.21443779852994257,0.1488409774442637,0.21601263765936468,0.3112540175969477
299,0.875,0.0,0.996268656716418,0.8594706183630707,1.0,0.557157863408593,1.0,0.3901755205380863,0.5448010056174908,0.3566058345889174,0.32034890756700585
300,1.0,0.0,0.984,0.8128497750379347,0.0,0.31630802738247576,0.986,0.2342513138438727,0.5885387872756097,0.29507627822616683,0.8026162406928649
301,1.0,0.0,0.9850746268656716,0.8198529142529463,0.0,0.3755845143652444,0.9888059701492538,0.09689592198557695,0.12012098343797283,0.08184329224922579,0.1693981640120742
302,1.0,0.006,0.996268656716418,0.8860276524117732,1.0,0.5939142888197066,0.996268656716418,0.6937128167499936,1.2193560340505698,0.794376638515573,0.6897900886856859
303,1.0,0.0,0.994,0.8372096843488261,0.0,0.46360216878765514,0.99,0.08858248339877665,0.4486031007845783,0.12153273722225146,0.21076406053175278
304,1.0,0.002,0.996268656716418,0.8697694066841194,0.5,0.5056191684738381,0.996268656716418,1.2283182815856408,0.5537936356306085,1.0802602266599277,0.29944553673503005
305,1.0,0.0,0.986,0.831798683834782,0.0,0.3483776590483856,0.996,0.6925818641333351,0.4837158805438417,0.3677562553891607,0.4540337256131609
306,1.0,0.0,0.974,0.8236273171149098,0.0,0.30230224814127327,0.986,0.10477954889482091,0.12060927400269922,0.10593177720936293,0.5276863600060813
307,1.0,0.002,0.996268656716418,0.8479831986537376,0.5,0.5080699310950848,0.996268656716418,0.5218971432723717,0.41517732593623163,0.23010291670302818,0.17576339026188054
308,1.0,0.0,0.9299999999999999,0.7848700220033833,0.0,0.27754408403103337,0.974,0.10477954889482091,0.07016651439356672,0.09549726114563181,0.22005393865395348
309,1.0,0.004,0.996268656716418,0.8136045632688663,1.0,0.5452659522221108,1.0,1.1070283667386633,0.6752591872114098,0.6284550251899623,0.7963706527225413
310,1.0,0.004,0.996268656716418,0.8712245659724741,1.0,0.505967129384159,0.9888059701492538,0.2557414129361162,0.39066005943566057,0.4044501594054777,0.6446147484573356
311,1.0,0.0,0.992,0.8363296340500832,0.0,0.3944524472053148,0.994,0.10312431020344832,0.06988982053419775,0.11242925926754427,0.1288368656029531
312,1.0,0.0,0.996,0.8871790522813712,0.0,0.4689436134707272,0.99,0.41179655946764815,0.47108097563881296,0.21601263765936468,0.3722023726928543
313,1.0,0.012,0.9850746268656716,0.8285042586936548,0.3333333333333333,0.45344591743467433,0.9925373134328358,0.9925990671592961,1.2681372388714787,1.3344216453677251,0.8010221353980098
314,1.0,0.0,0.994,0.865553451034309,0.0,0.4944671464218868,0.99,0.5692429564363334,1.0890377478418913,0.2780195540404448,0.521687909292423
315,1.0,0.0,0.9925373134328358,0.8001372013877167,0.5,0.49284571320547077,0.996268656716418,0.3737249953339976,0.5489240436729059,0.7551997660162844,0.389593450864884
316,1.0,0.0,0.968,0.8500788526707541,0.0,0.33459930176340447,0.95,0.10976312773044376,0.2387732253943388,0.14247999850482965,0.2955498942769991
317,1.0,0.0,0.958,0.8152502818343269,0.0,0.35925153805179477,0.976,0.07770213269012935,0.07337127361371101,0.040425183377033956,0.05813181494212268
318,1.0,0.002,0.9925373134328358,0.8423578408342143,0.5,0.4678092792319828,0.9888059701492538,0.2985607962272318,0.3426292563730566,0.22658129781454822,0.262896040317139
319,1.0,0.0,0.978,0.8301586336564875,0.0,0.41255320827494224,0.986,0.07479623962341393,0.2279441043649475,0.1174410016236752,0.49310217364541076
320,1.0,0.004,0.996268656716418,0.8697516197592451,1.0,0.5359627941581857,1.0,0.8346041334899063,3.6566735209257963,1.2038777745010638,0.21557222039143822
321,1.0,0.0,0.996,0.7909019691764546,0.0,0.48914397455711045,1.0,0.7844826790911749,0.9472128374999725,0.48021626180329097,0.5222153211357585
322,1.0,0.048,0.996268656716418,0.9002430459821903,1.0,0.6562188109021712,1.0,2.467785455947668,1.472139693852446,1.7923777355885184,1.2766692186106008
323,1.0,0.012,0.996268656716418,0.8508232985986659,1.0,0.5589662236008526,1.0,1.4889708756436968,1.3638812458590417,1.638481212117046,1.5666617836175771
324,1.0,0.0,0.996268656716418,0.7903495416062363,1.0,0.513646022438008,1.0,0.49744724342799723,0.6512557657527868,1.153571809333419,0.20170019765524266
325,1.0,0.0037313432835820895,0.998,0.910933181780917,1.0,0.5662012028385105,0.982,0.3213564509986854,0.13560569836316635,0.14247999850482965,0.23543185499855115
326,1.0,0.0037313432835820895,0.99,0.8355023348619316,0.0,0.4538271409839669,0.99,0.2081746887264196,0.49601408439696226,0.14247999850482965,0.4299968867956216
327,1.0,0.002,0.9888059701492538,0.8612138042601587,0.5,0.4691500797645801,0.996268656716418,0.4638465521432776,1.5571917331670533,0.4352936780406104,0.8583606571736329
328,1.0,0.0037313432835820895,0.998,0.8817395065041391,1.0,0.5541387277998798,1.0,2.412066636189104,2.1881881218962635,2.1783595931237354,2.68052456319533
329,1.0,0.008,0.996268656716418,0.8494238356339463,1.0,0.5845110401895832,1.0,2.960827971159896,4.0933580703030055,2.9020192282512034,1.085275600439004
330,1.0,0.0,0.988,0.8337049733313493,0.0,0.4717418607343449,0.99,0.8840721931695799,0.42162605817707377,0.49422848405729924,0.38392570734778886
331,1.0,0.0037313432835820895,0.998,0.8542184838401028,1.0,0.5517842584867759,0.998,0.18473887363211502,0.23180811689031838,0.2585309342377943,1.1933046848370252
332,1.0,0.0,0.9339999999999999,0.8446692926223617,0.0,0.36184782754881306,0.9299999999999999,0.07528078452951088,0.0807375401855169,0.049244026313870856,0.0982547322852379
333,1.0,0.002,0.996268656716418,0.8676003276654133,1.0,0.5585538048096379,0.9925373134328358,0.21882090366545368,0.15508202374850746,0.09760966363995277,0.039232058288148096
334,1.0,0.0,0.998,0.8720553105157722,1.0,0.5085673511790909,0.998,0.20169885475490007,0.048295976901513764,0.15940936649309054,0.5696529612966205
335,1.0,0.0,0.858,0.845365206534788,0.0,0.29952960610569324,0.868,0.044767004887317594,0.04362200583685398,0.04104275716091374,0.1115841998714783
336,1.0,0.007462686567164179,0.996,0.8744222115594289,0.5,0.42520399349359195,0.998,1.6183431324485615,1.7233429278885584,1.7041162590427,2.0028783106983994
337,1.0,0.007462686567164179,0.998,0.8623458967890089,0.5,0.5517831618978728,0.998,1.5142927819189917,1.7127112608261443,1.6630407794379396,0.9875830391789064
338,1.0,0.006,0.9925373134328358,0.9140581067750605,0.75,0.4090115966273392,0.9925373134328358,0.20211239413136675,0.42585370478729334,0.1740867048883997,0.7842776345479961
339,1.0,0.0,0.9925373134328358,0.8091656616302081,0.25,0.48976080314532433,0.9738805970149254,0.08279550117683396,0.09522385391626317,0.06110731574794502,0.1047325816685823
340,1.0,0.0,0.9776119402985075,0.8239058761650077,0.0,0.2980129861460127,0.9850746268656716,0.09997846134599608,0.07928711571638151,0.0502168116063976,0.060184519612164145
341,1.0,0.0037313432835820895,0.986,0.8562793758385434,0.25,0.43370986186792515,0.952,0.09097393293367818,0.038891132858208256,0.06293487869722685,0.24982778932872446
342,1.0,0.0,0.978,0.8111106026278823,0.0,0.362680097252309,0.982,0.12048355903255804,0.03712702407020915,0.05433186772976082,0.13849697105393496
343,1.0,0.0,0.976,0.7756639231362623,0.0,0.3292941323231168,0.996,0.0854234993380071,0.07822364378920083,0.05433186772976082,0.004002426717160778
344,1.0,0.0,0.996,0.9163423902519877,0.2,0.4457674779633948,0.992,1.1055146772974944,0.8357526542060091,1.0891190225026397,0.6953302573362282
