instances,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_Usefulness,algo_bagging,algo_gradient_boosting,algo_random_forest,algo_svc_linear
54,1.0,0.0,0.9738805970149254,0.7757055703172725,0.0,0.38625127283383476,0.9776119402985075,0.1047663363244516,0.41052944159580196,0.06211684957664915,0.05943539236876333
55,1.0,0.018656716417910446,0.998,0.8700352480935315,1.0,0.5780757934790572,1.0,2.676676685955834,2.2439606034536164,2.90745474878431,2.0097588893080744
56,1.0,0.0,0.83,0.8022041123364835,0.0,0.24672442443431686,0.954,0.07552748628569463,0.06119581317367912,0.03611133045955773,0.06052831036858929
57,1.0,0.0,0.9925373134328358,0.795727201829766,0.5,0.4754629444990299,0.9925373134328358,0.1088551376719948,0.22081175176916207,0.08349992570280833,0.10346008620832209
58,1.0,0.0,0.994,0.8038505930578701,0.0,0.4760308051818736,0.998,0.19899101528399396,0.38057120809449224,0.4331823268222976,0.5575131727069607
59,1.0,0.0037313432835820895,0.998,0.7652869637445271,1.0,0.5424447511253555,1.0,1.5602264060618551,0.7119651743151972,2.1506536609560754,1.9372538248131141
60,1.0,0.0,0.984,0.8579958161291464,0.0,0.37815633360422274,0.988,0.19232007880172466,0.3764681623265781,0.18206751369598415,0.3582154286942222
61,1.0,0.0,0.98,0.8066773132526701,0.0,0.15975323230776717,0.994,0.058903861005697694,0.05868406877269151,0.0456522039210304,0.011008664102480548
62,1.0,0.002,0.9888059701492538,0.9088022220863091,0.0,0.45254044776795666,0.9850746268656716,0.906395163480899,0.4111895874333321,0.2653920478341579,0.4665655103325754
63,1.0,0.0,0.994,0.8053064257085005,0.0,0.4351369266016786,1.0,0.05640055179129305,0.11811353857234289,0.09219684460416047,0.03769919531518924
64,1.0,0.0037313432835820895,0.998,0.8893994005443079,1.0,0.5880017776357307,0.992,0.30537502486733337,0.28292277222258677,0.14547593987964008,0.595999607962691
65,1.0,0.004,0.9850746268656716,0.9116809284042469,0.25,0.44410468209980913,0.9888059701492538,0.7089636345374334,0.8604119904824622,1.6231589008413156,0.7613177476821342
66,1.0,0.0,0.986,0.858511333175221,0.25,0.3985866759440836,0.98,0.09869613427907004,0.31531556101216957,0.11230806942974261,0.2133887629682491
67,1.0,0.0,0.996268656716418,0.8104642275315965,1.0,0.530200672610974,1.0,1.6078926740781725,0.9433732908861143,0.916138455791241,1.2753780812809359
68,1.0,0.0,0.996,0.8071679970228297,0.0,0.4938141184849989,1.0,1.583723048131719,1.932876986330119,1.2266919546592998,1.1098775790796422
69,1.0,0.0,0.92,0.8506259072529874,0.0,0.34365140647659675,0.91,0.06071892613875498,0.09008509517580962,0.03261816793227865,0.07483584908020223
70,1.0,0.0,0.996,0.831858289547561,0.0,0.4630840903168605,0.996,0.7225656256087714,0.2869889118866595,0.37710018665737866,0.6233747779318036
71,1.0,0.028,0.996268656716418,0.9260934651731723,1.0,0.6960156402357316,1.0,2.531405476521731,1.2627500610067306,2.1809488675253523,1.2021798629430045
72,1.0,0.0037313432835820895,0.998,0.9010829713308515,1.0,0.6151233789433803,1.0,1.0052396641366221,0.709860944814542,0.5269290439796801,0.7147229283234373
73,1.0,0.0,0.9850746268656716,0.8006879414159425,0.0,0.4698540227828498,1.0,0.3390974947049198,0.3928001142774579,0.34709398235249805,0.14009252684547097
74,1.0,0.0,0.978,0.7901035942041555,0.0,0.43388998579754,0.996,0.225992921625872,0.23338143755706364,0.37710018665737866,0.542548252992695
75,1.0,0.0,0.95,0.8532282085088314,0.0,0.32148275211432653,0.946,0.07097354889654106,0.11394075200529827,0.06957715698012512,0.11477824986285827
76,1.0,0.0,0.874,0.7398142491189708,0.0,0.27840037654133243,0.994,0.07552748628569463,0.053449479899598494,0.03611133045955773,0.006095157372167388
77,1.0,0.0,0.994,0.8657761189797826,0.0,0.3310052539471168,0.994,0.19324862669790077,0.5175998368599317,0.1526406277088924,0.1675876577500579
78,1.0,0.0037313432835820895,0.994,0.8708989890892949,0.25,0.4429866992847563,0.98,0.14418047895584998,0.29370451027816985,0.09219684460416047,0.3751097458660069
79,1.0,0.0,0.9776119402985075,0.8526508809775942,0.3333333333333333,0.2323659209576111,0.9888059701492538,0.15643885429582174,0.13468027987450337,0.1363730382590582,0.2149963750286413
80,1.0,0.0,0.96,0.8680612204463735,0.0,0.3410536370659494,0.906,0.06071892613875498,0.15258767779423082,0.03799318708904846,0.22940153940425956
81,1.0,0.0,0.968,0.8441983697880187,0.0,0.38788608783145784,0.98,0.058903861005697694,0.07525168986730367,0.04124371390648919,0.14137351273406573
82,1.0,0.0,0.978,0.7927954203538062,0.0,0.12015675715273288,0.994,0.07321639966020986,0.05748705857857272,0.0343210934777381,0.02259720474587334
83,1.0,0.0037313432835820895,0.996,0.8251770543166042,0.5,0.43122200581167436,0.994,0.2367864541435939,0.20874868305161737,0.10867062444788791,0.27677468302018304
84,1.0,0.0,0.9339999999999999,0.8518150277488641,0.0,0.28346909459840863,0.9299999999999999,0.06071892613875498,0.053668679267466934,0.029457951729906513,0.11653508580812393
85,1.0,0.0,0.9925373134328358,0.8189338641684649,0.0,0.44433620077674896,1.0,0.31420012089754723,0.2169470264944462,0.44884396349512573,0.22999721496142467
86,1.0,0.0037313432835820895,0.988,0.8467682497359658,0.4,0.40826604378394327,0.988,0.11978674635048235,0.5213093387217674,0.3651915979058157,0.3424615027369006
